scene,platform_id,time,subswath,burst,lat,lon,dist_km,inc_deg,v_los_drift,method,v_los_pipe,residual
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,04_stokes_ocn_desc_last,-0.10904389758086375,0.38170177316001697
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,05_full_ocn_last,-0.03883230824446848,0.45191336249641223
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,01_geom_first,-0.12449642391176495,0.36624924682911575
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,02_geom_stokes_first,-0.23540219784946714,0.25534347289141357
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,03_stokes_mouche_first,-0.663461567175105,-0.17271589643422425
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,04_stokes_mouche_desc_first,-0.6648829079062621,-0.17413723716538143
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,05_full_mouche_first,-0.5946713185698669,-0.10392564782898617
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,03_stokes_ocn_first,-0.0029621732351330365,0.4877834975057477
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,04_stokes_ocn_desc_first,-0.004383513966290192,0.4863621567745905
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,05_full_ocn_first,0.06582807537010507,0.5565737461109858
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,ocn_product,-0.6949384212493896,-0.20419275050850894
scene40,1701608,2025-09-22 17:00:00,iw3,1,-36.83463,21.91246,1.1710682489607407,44.11090087890625,-0.4907456707408807,glo12,-0.6329771876335144,-0.1422315168926337
scene42,5801988,2025-10-03 17:00:00,iw2,3,-34.21777,29.841095,0.8692506694446709,37.255313873291016,-0.0396182826696037,01_geom_last,-1.2157890857610254,-1.1761708030914217
scene42,5801988,2025-10-03 17:00:00,iw2,3,-34.21777,29.841095,0.8692506694446709,37.255313873291016,-0.0396182826696037,02_geom_stokes_last,-1.209670452442333,-1.1700521697727293
scene42,5801988,2025-10-03 17:00:00,iw2,3,-34.21777,29.841095,0.8692506694446709,37.255313873291016,-0.0396182826696037,03_stokes_mouche_last,-1.007697043981716,-0.9680787613121122
scene42,5801988,2025-10-03 17:00:00,iw2,3,-34.21777,29.841095,0.8692506694446709,37.255313873291016,-0.0396182826696037,04_stokes_mouche_desc_last,-1.0676203573894176,-1.028002074719814
scene42,5801988,2025-10-03 17:00:00,iw2,3,-34.21777,29.841095,0.8692506694446709,37.255313873291016,-0.0396182826696037,05_full_mouche_last,-0.7954833115291271,-0.7558650288595234
scene42,5801988,2025-10-03 17:00:00,iw2,3,-34.21777,29.841095,0.8692506694446709,37.255313873291016,-0.0396182826696037,03_stokes_ocn_last,-0.0025992673303334435,0.03701901533927025
